Symbol,Kind,Item Name ,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-01-31
A000270,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"2,363,825,000","3,375,248,000","3,275,882,000","2,594,190,000","4,470,764,000",,
A000270,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-2,983,406,000","-5,613,823,000","-2,312,301,000","-4,794,566,000","-1,155,444,000",,
A000270,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)","1,000.00","1,100.00","1,100.00",800.00,900.00,,
A000270,SSC,수정주가(원),"52,300","52,600","39,250","33,500","33,700","44,300","40,900"
A000270,SSC,종가(원),"52,300","52,600","39,250","33,500","33,700","44,300","40,900"
A000270,SSC,상장주식수(주),"405,363,347","405,363,347","405,363,347","405,363,347","405,363,347","405,363,347","405,363,347"
A034730,NFS-IFRS(C),매출액(천원),"2,425,966,000","39,299,525,000","82,729,874,000","90,612,832,000","101,502,020,000",,
A034730,NFS-IFRS(S),매출액(천원),"1,974,143,000","2,065,032,000","2,298,832,000","2,477,840,000","2,672,412,000",,
A034730,NFS-IFRS(C),영업이익(천원),"271,542,000","1,406,753,000","5,280,783,000","5,745,027,000","4,688,117,000",,
A034730,NFS-IFRS(C),지배주주순이익(천원),"127,294,000","5,345,978,000","765,580,000","1,677,432,000","2,253,123,000",,
A034730,NFS-IFRS(C),총자본(천원),"2,602,368,000","40,077,250,000","42,326,724,000","45,756,420,000","50,887,872,000",,
A034730,NFS-IFRS(C),총부채(천원),"2,704,671,000","56,556,559,000","60,720,613,000","64,027,043,000","68,569,119,000",,
A034730,NFS-IFRS(C),자본금(천원),"10,000,000","15,385,000","15,385,000","15,385,000","15,385,000",,
A034730,NFS-IFRS(C),이익잉여금(천원),"3,178,899,000","7,801,713,000","8,368,122,000","9,837,619,000","12,217,319,000",,
A034730,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"185,038,000","4,588,856,000","9,110,672,000","6,930,080,000","7,856,509,000",,
A034730,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-100,733,000","4,329,910,000","-7,380,510,000","-6,292,859,000","-10,181,756,000",,
A034730,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)","2,000.00","3,400.00","3,700.00","4,000.00","5,000.00",,
A034730,SSC,수정주가(원),"213,500","240,500","229,500","283,000","260,000","262,000","235,500"
A034730,SSC,종가(원),"213,500","240,500","229,500","283,000","260,000","262,000","235,500"
A034730,SSC,상장주식수(주),"50,000,000","70,360,297","70,360,297","70,360,297","70,360,297","70,360,297","70,360,297"
A015760,NFS-IFRS(C),매출액(천원),"57,474,883,000","58,957,722,000","60,190,384,000","59,814,862,000","60,627,610,000",,
A015760,NFS-IFRS(S),매출액(천원),"57,334,440,000","58,540,389,000","60,289,581,000","59,965,739,000","60,271,500,000",,
A015760,NFS-IFRS(C),영업이익(천원),"5,787,565,000","11,346,732,000","12,001,599,000","4,953,152,000","-208,001,000",,
A015760,NFS-IFRS(C),지배주주순이익(천원),"2,686,873,000","13,289,127,000","7,048,581,000","1,298,720,000","-1,314,567,000",,
A015760,NFS-IFRS(C),총자본(천원),"54,825,010,000","67,942,475,000","73,050,545,000","72,964,641,000","71,092,762,000",,
A015760,NFS-IFRS(C),총부채(천원),"108,883,279,000","107,314,884,000","104,786,497,000","108,824,274,000","114,156,299,000",,
A015760,NFS-IFRS(C),자본금(천원),"3,209,820,000","3,209,820,000","3,209,820,000","3,209,820,000","3,209,820,000",,
A015760,NFS-IFRS(C),이익잉여금(천원),"35,303,647,000","48,187,241,000","53,173,871,000","53,370,558,000","51,519,119,000",,
A015760,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"12,045,692,000","16,943,105,000","16,520,552,000","11,249,894,000","6,680,132,000",,
A015760,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-14,460,333,000","-9,773,970,000","-9,645,870,000","-12,606,699,000","-13,014,301,000",,
A015760,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",500.00,"3,100.00","1,980.00",790.00,,,
A015760,SSC,수정주가(원),"42,700","50,000","44,050","38,150","33,100","27,800","25,350"
A015760,SSC,종가(원),"42,700","50,000","44,050","38,150","33,100","27,800","25,350"
A015760,SSC,상장주식수(주),"641,964,077","641,964,077","641,964,077","641,964,077","641,964,077","641,964,077","641,964,077"
A018260,NFS-IFRS(C),매출액(천원),"7,897,747,592","7,853,458,731","8,180,186,861","9,299,206,130","10,034,218,901",,
A018260,NFS-IFRS(S),매출액(천원),"4,574,778,186","4,352,976,599","4,006,911,341","4,547,167,388","5,083,718,449",,
A018260,NFS-IFRS(C),영업이익(천원),"593,419,182","588,251,363","627,092,295","731,559,149","877,355,813",,
A018260,NFS-IFRS(C),지배주주순이익(천원),"412,880,223","439,020,112","463,858,324","530,347,611","629,399,571",,
A018260,NFS-IFRS(C),총자본(천원),"4,214,024,629","4,776,851,778","5,291,124,095","5,719,429,437","6,148,552,184",,
A018260,NFS-IFRS(C),총부채(천원),"1,332,020,531","1,554,827,346","1,550,879,764","1,558,331,443","1,865,297,206",,
A018260,NFS-IFRS(C),자본금(천원),"38,688,900","38,688,900","38,688,900","38,688,900","38,688,900",,
A018260,NFS-IFRS(C),이익잉여금(천원),"3,050,103,208","3,449,529,420","3,874,712,651","4,347,047,623","4,821,746,822",,
A018260,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"996,275,205","864,766,041","622,817,969","834,847,191","1,196,531,554",,
A018260,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-840,299,623","-782,412,643","-253,945,700","-970,422,623","-818,556,277",,
A018260,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",500.00,500.00,750.00,"2,000.00","2,000.00",,
A018260,SSC,수정주가(원),"293,500","254,000","139,500","200,000","204,000","194,500","194,000"
A018260,SSC,종가(원),"293,500","254,000","139,500","200,000","204,000","194,500","194,000"
A018260,SSC,상장주식수(주),"77,377,800","77,377,800","77,377,800","77,377,800","77,377,800","77,377,800","77,377,800"
A036570,NFS-IFRS(C),매출액(천원),"838,718,200","838,297,603","983,556,874","1,758,721,722","1,715,115,508",,
A036570,NFS-IFRS(S),매출액(천원),"612,651,715","616,604,463","744,135,850","1,546,636,024","1,529,913,443",,
A036570,NFS-IFRS(C),영업이익(천원),"278,188,111","237,466,378","328,762,462","585,018,962","614,929,312",,
A036570,NFS-IFRS(C),지배주주순이익(천원),"229,958,381","165,393,411","272,268,784","440,967,021","418,185,418",,
A036570,NFS-IFRS(C),총자본(천원),"1,375,594,614","1,788,935,273","1,895,507,788","2,729,239,300","2,378,971,405",,
A036570,NFS-IFRS(C),총부채(천원),"323,231,514","430,262,047","465,295,074","797,327,861","562,307,309",,
A036570,NFS-IFRS(C),자본금(천원),"10,964,511","10,964,511","10,964,511","10,969,511","10,969,511",,
A036570,NFS-IFRS(C),이익잉여금(천원),"1,234,257,185","1,330,350,644","1,543,826,676","1,905,908,375","2,163,816,327",,
A036570,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"263,580,917","241,337,234","112,022,509","595,173,210","352,800,469",,
A036570,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-175,532,315","-516,851,617","-138,664,241","-459,622,828","68,346,556",,
A036570,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)","3,430.00","2,747.00","3,820.00","7,280.00","6,050.00",,
A036570,SSC,수정주가(원),"182,000","213,000","247,500","447,500","466,500","541,000","636,000"
A036570,SSC,종가(원),"182,000","213,000","247,500","447,500","466,500","541,000","636,000"
A036570,SSC,상장주식수(주),"21,929,022","21,929,022","21,929,022","21,939,022","21,939,022","21,954,022","21,954,022"
A032830,NFS-IFRS(C),매출액(천원),"17,461,627,000","17,354,147,000","16,768,276,000","16,645,815,000","16,134,974,000",,
A032830,NFS-IFRS(S),매출액(천원),"17,411,159,000","17,286,636,000","16,669,258,000","16,515,564,000","16,000,954,000",,
A032830,NFS-IFRS(C),영업이익(천원),"1,405,532,000","1,148,494,000","986,521,000","1,690,606,000","2,583,311,000",,
A032830,NFS-IFRS(C),지배주주순이익(천원),"1,337,488,000","1,211,233,000","2,054,267,000","1,166,121,000","1,664,382,000",,
A032830,NFS-IFRS(C),총자본(천원),"22,284,739,000","23,721,745,000","28,308,448,000","31,121,572,000","30,505,459,000",,
A032830,NFS-IFRS(C),총부채(천원),"192,148,975,000","206,641,151,000","236,345,353,000","251,592,245,000","258,922,196,000",,
A032830,NFS-IFRS(C),자본금(천원),"100,000,000","100,000,000","100,000,000","100,000,000","100,000,000",,
A032830,NFS-IFRS(C),이익잉여금(천원),"10,696,290,000","11,567,188,000","13,288,661,000","14,239,292,000","15,547,936,000",,
A032830,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"8,946,403,000","5,288,088,000","4,834,400,000","1,608,186,000","1,956,123,000",,
A032830,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-7,392,305,000","-7,176,636,000","-2,934,095,000","-3,835,319,000","-4,411,023,000",,
A032830,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)","1,800.00","1,800.00","1,200.00","2,000.00","2,650.00",,
A032830,SSC,수정주가(원),"116,500","110,000","112,500","124,500","81,600","74,500","69,500"
A032830,SSC,종가(원),"116,500","110,000","112,500","124,500","81,600","74,500","69,500"
A032830,SSC,상장주식수(주),"200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000"
A035720,NFS-IFRS(C),매출액(천원),"498,857,729","932,151,827","1,464,232,790","1,972,326,479","2,416,992,441",,
A035720,NFS-IFRS(S),매출액(천원),"487,804,642","862,085,191","861,205,412","978,700,276","1,173,924,652",,
A035720,NFS-IFRS(C),영업이익(천원),"176,427,094","88,588,297","116,135,056","165,379,528","72,948,890",,
A035720,NFS-IFRS(C),지배주주순이익(천원),"150,105,005","75,665,685","57,673,845","108,596,687","47,885,551",,
A035720,NFS-IFRS(C),총자본(천원),"2,463,228,067","2,585,474,996","3,702,943,851","4,462,922,772","5,627,157,564",,
A035720,NFS-IFRS(C),총부채(천원),"304,796,832","603,002,738","1,781,173,329","1,886,505,683","2,332,384,541",,
A035720,NFS-IFRS(C),자본금(천원),"29,121,102","30,098,044","33,857,858","34,004,264","41,743,887",,
A035720,NFS-IFRS(C),이익잉여금(천원),"190,677,913","256,313,358","303,952,023","402,542,352","453,400,468",,
A035720,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"220,333,977","162,217,476","317,259,109","371,927,060","491,469,890",,
A035720,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"172,599,803","-414,240,990","-1,000,011,073","-354,669,093","-1,260,721,862",,
A035720,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",173.00,167.00,148.00,148.00,127.00,,
A035720,SSC,수정주가(원),"124,087","116,256","77,303","137,000","103,000","153,500","159,000"
A035720,SSC,종가(원),"123,600","115,800","77,000","137,000","103,000","153,500","159,000"
A035720,SSC,상장주식수(주),"57,699,951","60,096,088","67,615,715","67,908,527","83,387,773","86,213,726","86,315,239"
A033780,NFS-IFRS(C),매출액(천원),"4,112,855,193","4,169,839,390","4,503,279,695","4,667,193,482","4,471,515,592",,
A033780,NFS-IFRS(S),매출액(천원),"2,742,560,783","2,821,671,433","2,968,174,762","3,000,087,863","2,624,616,093",,
A033780,NFS-IFRS(C),영업이익(천원),"1,171,862,498","1,365,904,960","1,469,602,944","1,426,114,404","1,255,106,693",,
A033780,NFS-IFRS(C),지배주주순이익(천원),"825,605,722","1,035,717,101","1,230,775,353","1,163,750,237","901,650,436",,
A033780,NFS-IFRS(C),총자본(천원),"5,708,080,894","6,275,499,304","7,117,758,292","7,829,760,368","8,133,080,225",,
A033780,NFS-IFRS(C),총부채(천원),"1,710,581,345","2,397,857,916","2,694,328,607","2,151,600,037","2,022,021,343",,
A033780,NFS-IFRS(C),자본금(천원),"954,959,485","954,959,485","954,959,485","954,959,485","954,959,485",,
A033780,NFS-IFRS(C),이익잉여금(천원),"4,622,275,037","5,231,777,270","6,008,937,306","6,745,184,342","7,108,942,469",,
A033780,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"765,188,729","1,259,235,635","1,497,761,383","1,143,112,014","822,057,209",,
A033780,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-342,881,036","-747,575,260","-702,563,704","-683,018,724","-46,256,069",,
A033780,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)","3,400.00","3,400.00","3,600.00","4,000.00","4,000.00",,
A033780,SSC,수정주가(원),"76,100","104,500","101,000","115,500","101,500","93,800","95,100"
A033780,SSC,종가(원),"76,100","104,500","101,000","115,500","101,500","93,800","95,100"
A033780,SSC,상장주식수(주),"137,292,497","137,292,497","137,292,497","137,292,497","137,292,497","137,292,497","137,292,497"
A003550,NFS-IFRS(C),매출액(천원),"9,865,402,000","9,965,365,000","9,673,887,000","11,841,058,000","11,944,790,000",,
A003550,NFS-IFRS(S),매출액(천원),"575,744,000","574,117,000","614,003,000","714,845,000","757,196,000",,
A003550,NFS-IFRS(C),영업이익(천원),"1,044,108,000","1,138,619,000","1,322,735,000","2,185,820,000","1,963,803,000",,
A003550,NFS-IFRS(C),지배주주순이익(천원),"844,548,000","944,189,000","1,074,795,000","2,395,905,000","1,863,881,000",,
A003550,NFS-IFRS(C),총자본(천원),"12,585,835,000","13,308,244,000","14,220,084,000","16,179,511,000","18,164,478,000",,
A003550,NFS-IFRS(C),총부채(천원),"4,746,872,000","4,815,156,000","5,269,358,000","5,468,186,000","4,671,433,000",,
A003550,NFS-IFRS(C),자본금(천원),"879,359,000","879,359,000","879,359,000","879,359,000","879,359,000",,
A003550,NFS-IFRS(C),이익잉여금(천원),"9,153,234,000","9,871,746,000","10,792,060,000","13,010,406,000","15,048,624,000",,
A003550,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"600,272,000","886,292,000","878,198,000","1,058,441,000","494,943,000",,
A003550,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-720,900,000","-368,266,000","-343,818,000","-689,285,000","-658,633,000",,
A003550,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)","1,000.00","1,300.00","1,300.00","1,300.00","2,000.00",,
A003550,SSC,수정주가(원),"61,200","70,800","60,000","91,000","69,900","73,800","70,300"
A003550,SSC,종가(원),"61,200","70,800","60,000","91,000","69,900","73,800","70,300"
A003550,SSC,상장주식수(주),"172,557,131","172,557,131","172,557,131","172,557,131","172,557,131","172,557,131","172,557,131"
A096770,NFS-IFRS(C),매출액(천원),"65,860,712,618","48,356,320,414","39,520,538,747","46,162,655,997","54,510,898,386",,
A096770,NFS-IFRS(S),매출액(천원),"1,585,164,360","1,667,199,695","1,199,714,934","3,005,066,735","3,679,762,542",,
A096770,NFS-IFRS(C),영업이익(천원),"-182,803,245","1,979,564,947","3,228,337,172","3,221,786,059","2,117,589,790",,
A096770,NFS-IFRS(C),지배주주순이익(천원),"-588,831,892","814,927,503","1,671,338,325","2,103,771,293","1,651,472,381",,
A096770,NFS-IFRS(C),총자본(천원),"16,061,057,247","17,046,336,221","18,305,045,259","19,309,332,899","19,327,982,665",,
A096770,NFS-IFRS(C),총부채(천원),"19,040,256,567","14,313,499,515","14,276,285,724","14,940,813,591","16,757,401,405",,
A096770,NFS-IFRS(C),자본금(천원),"468,569,950","468,569,950","468,569,950","468,569,950","468,569,950",,
A096770,NFS-IFRS(C),이익잉여금(천원),"8,636,045,994","9,449,629,808","10,670,829,483","12,041,707,802","12,930,338,005",,
A096770,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"927,140,704","4,085,705,058","3,677,753,976","2,180,164,479","1,728,062,366",,
A096770,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-2,569,445,183","-1,345,352,677","-2,056,093,585","-1,066,146,599","-2,476,813,549",,
A096770,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,"4,800.00","6,400.00","8,000.00","8,000.00",,
A096770,SSC,수정주가(원),"85,100","130,000","146,500","204,500","179,500","150,000","130,000"
A096770,SSC,종가(원),"85,100","130,000","146,500","204,500","179,500","150,000","130,000"
A096770,SSC,상장주식수(주),"92,465,564","92,465,564","92,465,564","92,465,564","92,465,564","92,465,564","92,465,564"
A090430,NFS-IFRS(C),매출액(천원),"3,874,007,758","4,766,627,213","5,645,440,161","5,123,825,882","5,277,844,562",,
A090430,NFS-IFRS(S),매출액(천원),"3,182,316,594","3,757,959,000","4,270,866,855","3,627,543,045","3,670,704,957",,
A090430,NFS-IFRS(C),영업이익(천원),"563,751,120","772,909,945","848,103,454","596,399,137","481,980,828",,
A090430,NFS-IFRS(C),지배주주순이익(천원),"379,104,301","577,523,478","639,254,634","394,010,904","332,195,459",,
A090430,NFS-IFRS(C),총자본(천원),"2,878,322,277","3,372,330,761","3,896,632,070","4,175,374,155","4,446,417,082",,
A090430,NFS-IFRS(C),총부채(천원),"976,255,280","1,070,770,670","1,284,945,059","1,200,310,084","924,720,135",,
A090430,NFS-IFRS(C),자본금(천원),"34,508,160","34,508,160","34,508,160","34,508,160","34,508,160",,
A090430,NFS-IFRS(C),이익잉여금(천원),"2,136,384,662","2,623,071,728","3,158,666,867","3,456,502,862","3,726,002,772",,
A090430,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"586,111,369","627,503,578","676,951,763","512,563,469","646,677,307",,
A090430,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-490,716,990","-216,948,797","-609,625,476","-400,840,861","-413,917,719",,
A090430,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",900.00,"1,350.00","1,580.00","1,280.00","1,180.00",,
A090430,SSC,수정주가(원),"222,057","414,500","321,500","304,500","209,500","200,000","188,000"
A090430,SSC,종가(원),"2,220,000","414,500","321,500","304,500","209,500","200,000","188,000"
A090430,SSC,상장주식수(주),"5,845,849","58,458,490","58,458,490","58,458,490","58,458,490","58,458,490","58,458,490"
A066570,NFS-IFRS(C),매출액(천원),"59,040,767,000","56,509,008,000","55,367,033,000","61,396,284,000","61,341,664,000",,
A066570,NFS-IFRS(S),매출액(천원),"29,556,368,000","28,368,428,000","28,743,246,000","31,966,513,000","29,982,010,000",,
A066570,NFS-IFRS(C),영업이익(천원),"1,828,557,000","1,192,291,000","1,337,763,000","2,468,549,000","2,703,291,000",,
A066570,NFS-IFRS(C),지배주주순이익(천원),"399,350,000","124,394,000","76,879,000","1,725,774,000","1,240,139,000",,
A066570,NFS-IFRS(C),총자본(천원),"12,991,097,000","12,983,487,000","13,356,742,000","14,673,684,000","16,306,907,000",,
A066570,NFS-IFRS(C),총부채(천원),"24,077,323,000","23,330,409,000","24,498,527,000","26,547,275,000","28,021,536,000",,
A066570,NFS-IFRS(C),자본금(천원),"904,169,000","904,169,000","904,169,000","904,169,000","904,169,000",,
A066570,NFS-IFRS(C),이익잉여금(천원),"9,081,044,000","9,016,546,000","9,233,416,000","10,964,155,000","12,075,414,000",,
A066570,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"2,029,186,000","2,618,775,000","3,157,990,000","2,166,270,000","4,541,566,000",,
